Altitude;longitude;latitude
125,70;1,42097;43,60410
125,72;1,42115;43,60411
125,73;1,42134;43,60411
125,77;1,42152;43,60411
125,83;1,42171;43,60411
125,90;1,42190;43,60412
126,07;1,42208;43,60412
126,14;1,42227;43,60412
125,91;1,42245;43,60412
125,83;1,42264;43,60413
125,83;1,42282;43,60413
125,84;1,42301;43,60413
125,86;1,42320;43,60414
125,85;1,42338;43,60414
125,85;1,42357;43,60414
125,83;1,42375;43,60414
125,84;1,42394;43,60415
125,86;1,42412;43,60415
125,87;1,42431;43,60415
125,84;1,42449;43,60415
125,85;1,42468;43,60416
125,84;1,42487;43,60416
125,79;1,42505;43,60416
125,86;1,42524;43,60416
125,97;1,42542;43,60417
126,01;1,42561;43,60417
126,00;1,42579;43,60417
125,97;1,42598;43,60418
125,92;1,42617;43,60418
125,94;1,42635;43,60418
126,03;1,42654;43,60418
126,12;1,42672;43,60419
126,29;1,42691;43,60419
126,52;1,42709;43,60419
126,90;1,42728;43,60419
127,17;1,42747;43,60420
127,45;1,42765;43,60420
127,88;1,42784;43,60420
128,20;1,42802;43,60421
128,53;1,42821;43,60421
129,07;1,42839;43,60421
130,79;1,42858;43,60421
134,74;1,42877;43,60422
137,49;1,42895;43,60422
138,10;1,42914;43,60422
138,10;1,42932;43,60422
138,36;1,42951;43,60423
138,41;1,42969;43,60423
138,28;1,42988;43,60423
138,23;1,43007;43,60423
138,29;1,43025;43,60424
138,29;1,43044;43,60424
138,30;1,43062;43,60424
137,45;1,43081;43,60425
135,03;1,43099;43,60425
130,93;1,43118;43,60425
133,09;1,43137;43,60425
133,42;1,43155;43,60426
134,01;1,43174;43,60426
134,73;1,43192;43,60426
135,02;1,43211;43,60426
133,59;1,43229;43,60427
132,62;1,43248;43,60427
132,49;1,43267;43,60427
132,75;1,43285;43,60428
135,38;1,43304;43,60428
138,67;1,43322;43,60428
139,41;1,43341;43,60428
139,50;1,43359;43,60429
139,61;1,43378;43,60429
139,63;1,43397;43,60429
138,28;1,43415;43,60429
135,37;1,43434;43,60430
137,13;1,43452;43,60430
140,23;1,43471;43,60430
140,61;1,43489;43,60430
141,35;1,43508;43,60431
141,61;1,43526;43,60431
141,71;1,43545;43,60431
141,53;1,43564;43,60432
141,43;1,43582;43,60432
142,03;1,43601;43,60432
142,19;1,43619;43,60432
142,02;1,43638;43,60433
142,02;1,43656;43,60433
142,35;1,43675;43,60433
142,53;1,43694;43,60433
142,61;1,43712;43,60434
142,75;1,43731;43,60434
143,03;1,43749;43,60434
143,02;1,43768;43,60434
143,01;1,43786;43,60435
143,08;1,43805;43,60435
143,03;1,43824;43,60435
143,05;1,43842;43,60436
142,78;1,43861;43,60436
142,54;1,43879;43,60436
142,29;1,43898;43,60436
142,11;1,43916;43,60437
142,20;1,43935;43,60437
142,19;1,43954;43,60437
142,03;1,43972;43,60437
141,67;1,43991;43,60438
141,89;1,44009;43,60438
142,13;1,44028;43,60438
141,88;1,44046;43,60438
141,82;1,44065;43,60439
142,15;1,44084;43,60439
142,53;1,44102;43,60439
142,52;1,44121;43,60440
142,48;1,44139;43,60440
142,46;1,44158;43,60440
142,41;1,44176;43,60440
142,64;1,44195;43,60441
142,69;1,44214;43,60441
142,91;1,44232;43,60441
143,22;1,44251;43,60441
143,29;1,44269;43,60442
143,18;1,44288;43,60442
143,07;1,44306;43,60442
142,91;1,44325;43,60442
142,75;1,44344;43,60443
142,60;1,44362;43,60443
142,48;1,44381;43,60443
142,50;1,44399;43,60444
142,46;1,44418;43,60444
142,36;1,44436;43,60444
142,35;1,44455;43,60444
142,54;1,44474;43,60445
150,35;1,39924;43,60365
150,49;1,39943;43,60365
150,35;1,39962;43,60366
148,12;1,39980;43,60366
143,30;1,39999;43,60366
144,22;1,40017;43,60366
145,33;1,40036;43,60367
144,91;1,40054;43,60367
144,77;1,40073;43,60367
144,51;1,40092;43,60367
144,24;1,40110;43,60368
144,32;1,40129;43,60368
143,69;1,40147;43,60368
142,50;1,40166;43,60369
140,55;1,40184;43,60369
139,84;1,40203;43,60369
139,48;1,40222;43,60369
139,23;1,40240;43,60370
138,84;1,40259;43,60370
137,73;1,40277;43,60370
137,06;1,40296;43,60370
137,57;1,40314;43,60371
137,67;1,40333;43,60371
137,63;1,40352;43,60371
137,58;1,40370;43,60372
137,48;1,40389;43,60372
137,48;1,40407;43,60372
137,51;1,40426;43,60372
137,43;1,40444;43,60373
137,44;1,40463;43,60373
137,53;1,40482;43,60373
137,47;1,40500;43,60373
137,38;1,40519;43,60374
137,35;1,40537;43,60374
137,44;1,40556;43,60374
137,57;1,40574;43,60375
137,87;1,40593;43,60375
138,21;1,40612;43,60375
138,21;1,40630;43,60375
138,11;1,40649;43,60376
138,07;1,40667;43,60376
138,01;1,40686;43,60376
137,75;1,40704;43,60376
137,36;1,40723;43,60377
137,84;1,40742;43,60377
137,94;1,40760;43,60377
137,85;1,40779;43,60378
137,52;1,40797;43,60378
137,37;1,40816;43,60378
137,34;1,40834;43,60378
137,46;1,40853;43,60379
137,48;1,40871;43,60379
137,63;1,40890;43,60379
137,57;1,40909;43,60379
137,54;1,40927;43,60380
137,45;1,40946;43,60380
137,64;1,40964;43,60380
137,62;1,40983;43,60381
137,43;1,41001;43,60381
137,30;1,41020;43,60381
136,97;1,41039;43,60381
136,53;1,41057;43,60382
136,21;1,41076;43,60382
135,97;1,41094;43,60382
136,01;1,41113;43,60382
135,66;1,41131;43,60383
135,30;1,41150;43,60383
135,24;1,41169;43,60383
135,30;1,41187;43,60384
135,33;1,41206;43,60384
135,13;1,41224;43,60384
135,14;1,41243;43,60384
135,39;1,41261;43,60385
135,39;1,41280;43,60385
135,32;1,41299;43,60385
135,29;1,41317;43,60385
135,33;1,41336;43,60386
135,41;1,41354;43,60386
135,31;1,41373;43,60386
135,30;1,41391;43,60387
135,31;1,41410;43,60387
135,35;1,41429;43,60387
135,47;1,41447;43,60387
135,38;1,41466;43,60388
135,10;1,41484;43,60388
134,90;1,41503;43,60388
135,03;1,41521;43,60388
135,04;1,41540;43,60389
134,90;1,41559;43,60389
134,72;1,41577;43,60389
134,63;1,41596;43,60390
134,27;1,41614;43,60390
134,15;1,41633;43,60390
134,11;1,41651;43,60390
133,61;1,41670;43,60391
133,71;1,41689;43,60391
133,69;1,41707;43,60391
133,71;1,41726;43,60391
133,69;1,41744;43,60392
133,35;1,41763;43,60392
133,14;1,41781;43,60392
132,80;1,41800;43,60392
132,80;1,41819;43,60393
132,86;1,41837;43,60393
132,88;1,41856;43,60393
132,89;1,41874;43,60394
133,00;1,41893;43,60394
133,30;1,41911;43,60394
133,45;1,41930;43,60394
133,44;1,41948;43,60395
133,40;1,41967;43,60395
133,26;1,41986;43,60395
133,31;1,42004;43,60395
133,42;1,42023;43,60396
134,31;1,42041;43,60396
134,48;1,42060;43,60396
132,31;1,42078;43,60397
128,94;1,42097;43,60397
126,89;1,42116;43,60397
126,21;1,42134;43,60397
125,94;1,42153;43,60398
125,89;1,42171;43,60398
125,96;1,42190;43,60398
126,19;1,42208;43,60398
126,11;1,42227;43,60399
125,86;1,42246;43,60399
125,84;1,42264;43,60399
125,86;1,42283;43,60400
125,85;1,42301;43,60400
125,85;1,42320;43,60400
125,87;1,42338;43,60400
125,87;1,42357;43,60401
125,83;1,42376;43,60401
125,84;1,42394;43,60401
125,86;1,42413;43,60401
125,85;1,42431;43,60402
125,84;1,42450;43,60402
125,84;1,42468;43,60402
125,83;1,42487;43,60402
125,79;1,42506;43,60403
125,86;1,42524;43,60403
125,97;1,42543;43,60403
125,99;1,42561;43,60404
126,01;1,42580;43,60404
125,96;1,42598;43,60404
125,90;1,42617;43,60404
125,92;1,42636;43,60405
125,99;1,42654;43,60405
126,04;1,42673;43,60405
126,06;1,42691;43,60405
126,08;1,42710;43,60406
126,10;1,42728;43,60406
126,21;1,42747;43,60406
126,35;1,42766;43,60407
126,50;1,42784;43,60407
126,61;1,42803;43,60407
126,84;1,42821;43,60407
127,37;1,42840;43,60408
127,78;1,42858;43,60408
128,49;1,42877;43,60408
130,13;1,42896;43,60408
132,81;1,42914;43,60409
135,72;1,42933;43,60409
137,81;1,42951;43,60409
138,32;1,42970;43,60409
138,36;1,42988;43,60410
138,37;1,43007;43,60410
138,32;1,43025;43,60410
138,34;1,43044;43,60411
138,29;1,43063;43,60411
136,75;1,43081;43,60411
130,74;1,43100;43,60411
129,58;1,43118;43,60412
131,13;1,43137;43,60412
132,03;1,43155;43,60412
132,33;1,43174;43,60412
133,14;1,43193;43,60413
133,36;1,43211;43,60413
133,30;1,43230;43,60413
132,79;1,43248;43,60413
132,43;1,43267;43,60414
132,36;1,43285;43,60414
132,68;1,43304;43,60414
134,80;1,43323;43,60415
137,97;1,43341;43,60415
139,26;1,43360;43,60415
139,63;1,43378;43,60415
139,60;1,43397;43,60416
137,00;1,43415;43,60416
135,58;1,43434;43,60416
138,86;1,43453;43,60416
140,49;1,43471;43,60417
140,84;1,43490;43,60417
141,21;1,43508;43,60417
141,43;1,43527;43,60417
141,43;1,43545;43,60418
141,42;1,43564;43,60418
141,45;1,43583;43,60418
141,92;1,43601;43,60419
141,88;1,43620;43,60419
141,87;1,43638;43,60419
142,16;1,43657;43,60419
142,45;1,43675;43,60420
142,47;1,43694;43,60420
142,53;1,43713;43,60420
142,59;1,43731;43,60420
142,71;1,43750;43,60421
142,83;1,43768;43,60421
143,05;1,43787;43,60421
143,04;1,43805;43,60421
142,97;1,43824;43,60422
143,13;1,43843;43,60422
142,88;1,43861;43,60422
142,46;1,43880;43,60423
142,40;1,43898;43,60423
142,40;1,43917;43,60423
142,64;1,43935;43,60423
142,57;1,43954;43,60424
142,52;1,43973;43,60424
141,88;1,43991;43,60424
141,96;1,44010;43,60424
142,29;1,44028;43,60425
142,04;1,44047;43,60425
141,98;1,44065;43,60425
142,46;1,44084;43,60426
142,95;1,44103;43,60426
142,83;1,44121;43,60426
142,83;1,44140;43,60426
142,76;1,44158;43,60427
142,57;1,44177;43,60427
142,69;1,44195;43,60427
142,81;1,44214;43,60427
143,77;1,44232;43,60428
144,05;1,44251;43,60428
143,64;1,44270;43,60428
143,20;1,44288;43,60428
143,15;1,44307;43,60429
143,04;1,44325;43,60429
142,88;1,44344;43,60429
142,72;1,44362;43,60429
142,57;1,44381;43,60430
142,64;1,44400;43,60430
142,61;1,44418;43,60430
142,55;1,44437;43,60431
142,50;1,44455;43,60431
142,89;1,44474;43,60431
150,42;1,39925;43,60352
150,54;1,39943;43,60352
150,64;1,39962;43,60352
148,44;1,39981;43,60352
144,12;1,39999;43,60353
144,81;1,40018;43,60353
144,95;1,40036;43,60353
144,81;1,40055;43,60353
144,54;1,40073;43,60354
144,22;1,40092;43,60354
144,81;1,40111;43,60354
144,99;1,40129;43,60355
142,13;1,40148;43,60355
140,47;1,40166;43,60355
139,95;1,40185;43,60355
139,72;1,40203;43,60356
139,60;1,40222;43,60356
139,54;1,40241;43,60356
139,24;1,40259;43,60356
137,19;1,40278;43,60357
136,33;1,40296;43,60357
137,54;1,40315;43,60357
137,85;1,40333;43,60358
137,74;1,40352;43,60358
137,69;1,40371;43,60358
137,59;1,40389;43,60358
137,47;1,40408;43,60359
137,70;1,40426;43,60359
137,66;1,40445;43,60359
137,36;1,40463;43,60359
137,45;1,40482;43,60360
137,53;1,40500;43,60360
137,47;1,40519;43,60360
137,44;1,40538;43,60361
137,52;1,40556;43,60361
137,66;1,40575;43,60361
138,08;1,40593;43,60361
138,23;1,40612;43,60362
138,23;1,40630;43,60362
138,26;1,40649;43,60362
138,25;1,40668;43,60362
138,20;1,40686;43,60363
138,04;1,40705;43,60363
137,94;1,40723;43,60363
138,05;1,40742;43,60364
138,05;1,40760;43,60364
138,13;1,40779;43,60364
137,99;1,40798;43,60364
137,79;1,40816;43,60365
137,59;1,40835;43,60365
137,49;1,40853;43,60365
137,48;1,40872;43,60365
137,52;1,40890;43,60366
137,61;1,40909;43,60366
137,62;1,40928;43,60366
137,52;1,40946;43,60367
137,69;1,40965;43,60367
137,69;1,40983;43,60367
137,54;1,41002;43,60367
137,40;1,41020;43,60368
137,14;1,41039;43,60368
136,78;1,41058;43,60368
136,55;1,41076;43,60368
136,23;1,41095;43,60369
136,31;1,41113;43,60369
135,81;1,41132;43,60369
135,26;1,41150;43,60370
135,26;1,41169;43,60370
135,32;1,41188;43,60370
135,44;1,41206;43,60370
135,30;1,41225;43,60371
135,14;1,41243;43,60371
135,39;1,41262;43,60371
135,48;1,41280;43,60371
135,27;1,41299;43,60372
135,16;1,41318;43,60372
135,14;1,41336;43,60372
135,07;1,41355;43,60372
134,96;1,41373;43,60373
134,97;1,41392;43,60373
135,01;1,41410;43,60373
135,03;1,41429;43,60374
135,16;1,41448;43,60374
135,06;1,41466;43,60374
135,07;1,41485;43,60374
135,09;1,41503;43,60375
135,08;1,41522;43,60375
135,01;1,41540;43,60375
134,86;1,41559;43,60375
134,62;1,41577;43,60376
134,58;1,41596;43,60376
134,15;1,41615;43,60376
133,94;1,41633;43,60377
133,91;1,41652;43,60377
133,75;1,41670;43,60377
133,59;1,41689;43,60377
133,69;1,41707;43,60378
133,55;1,41726;43,60378
133,43;1,41745;43,60378
133,16;1,41763;43,60378
133,05;1,41782;43,60379
133,02;1,41800;43,60379
133,02;1,41819;43,60379
132,89;1,41837;43,60380
132,86;1,41856;43,60380
132,81;1,41875;43,60380
133,07;1,41893;43,60380
133,41;1,41912;43,60381
133,40;1,41930;43,60381
133,34;1,41949;43,60381
133,55;1,41967;43,60381
133,53;1,41986;43,60382
133,34;1,42005;43,60382
133,10;1,42023;43,60382
133,02;1,42042;43,60383
132,92;1,42060;43,60383
133,06;1,42079;43,60383
133,04;1,42097;43,60383
133,24;1,42116;43,60384
133,66;1,42135;43,60384
132,11;1,42153;43,60384
128,57;1,42172;43,60384
126,39;1,42190;43,60385
126,24;1,42209;43,60385
126,01;1,42227;43,60385
125,87;1,42246;43,60385
125,85;1,42265;43,60386
125,86;1,42283;43,60386
125,83;1,42302;43,60386
125,86;1,42320;43,60387
125,88;1,42339;43,60387
125,88;1,42357;43,60387
125,83;1,42376;43,60387
125,84;1,42395;43,60388
125,85;1,42413;43,60388
125,84;1,42432;43,60388
125,84;1,42450;43,60388
125,84;1,42469;43,60389
125,83;1,42487;43,60389
125,79;1,42506;43,60389
125,87;1,42525;43,60390
125,96;1,42543;43,60390
125,98;1,42562;43,60390
126,03;1,42580;43,60390
125,93;1,42599;43,60391
125,89;1,42617;43,60391
125,93;1,42636;43,60391
125,99;1,42654;43,60391
126,03;1,42673;43,60392
126,08;1,42692;43,60392
126,07;1,42710;43,60392
126,01;1,42729;43,60392
126,09;1,42747;43,60393
126,22;1,42766;43,60393
126,35;1,42784;43,60393
126,46;1,42803;43,60394
126,57;1,42822;43,60394
126,75;1,42840;43,60394
126,87;1,42859;43,60394
127,08;1,42877;43,60395
127,93;1,42896;43,60395
128,35;1,42914;43,60395
128,73;1,42933;43,60395
132,14;1,42952;43,60396
135,96;1,42970;43,60396
137,95;1,42989;43,60396
138,30;1,43007;43,60396
138,23;1,43026;43,60397
138,14;1,43044;43,60397
137,53;1,43063;43,60397
131,22;1,43082;43,60398
128,20;1,43100;43,60398
128,63;1,43119;43,60398
129,24;1,43137;43,60398
129,87;1,43156;43,60399
130,22;1,43174;43,60399
130,50;1,43193;43,60399
131,32;1,43212;43,60399
132,69;1,43230;43,60400
132,53;1,43249;43,60400
132,37;1,43267;43,60400
132,37;1,43286;43,60401
132,50;1,43304;43,60401
133,12;1,43323;43,60401
134,14;1,43342;43,60401
135,97;1,43360;43,60402
138,90;1,43379;43,60402
139,50;1,43397;43,60402
137,52;1,43416;43,60402
137,99;1,43434;43,60403
139,89;1,43453;43,60403
140,42;1,43472;43,60403
140,82;1,43490;43,60403
141,02;1,43509;43,60404
141,17;1,43527;43,60404
141,22;1,43546;43,60404
141,42;1,43564;43,60405
141,63;1,43583;43,60405
141,75;1,43602;43,60405
141,69;1,43620;43,60405
141,88;1,43639;43,60406
142,10;1,43657;43,60406
142,18;1,43676;43,60406
142,24;1,43694;43,60406
142,34;1,43713;43,60407
142,63;1,43731;43,60407
142,93;1,43750;43,60407
143,15;1,43769;43,60407
143,28;1,43787;43,60408
143,19;1,43806;43,60408
142,86;1,43824;43,60408
142,89;1,43843;43,60409
142,70;1,43861;43,60409
142,33;1,43880;43,60409
142,33;1,43899;43,60409
142,40;1,43917;43,60410
142,68;1,43936;43,60410
142,61;1,43954;43,60410
142,53;1,43973;43,60410
142,01;1,43991;43,60411
142,11;1,44010;43,60411
142,38;1,44029;43,60411
142,23;1,44047;43,60411
142,11;1,44066;43,60412
142,49;1,44084;43,60412
142,85;1,44103;43,60412
143,01;1,44121;43,60413
143,12;1,44140;43,60413
143,03;1,44159;43,60413
142,80;1,44177;43,60413
142,98;1,44196;43,60414
143,41;1,44214;43,60414
143,94;1,44233;43,60414
143,80;1,44251;43,60414
143,39;1,44270;43,60415
143,19;1,44289;43,60415
143,20;1,44307;43,60415
143,15;1,44326;43,60415
142,99;1,44344;43,60416
142,84;1,44363;43,60416
142,69;1,44381;43,60416
142,72;1,44400;43,60417
142,74;1,44419;43,60417
142,74;1,44437;43,60417
142,68;1,44456;43,60417
142,81;1,44474;43,60418
150,70;1,39925;43,60338
150,71;1,39944;43,60338
150,73;1,39962;43,60339
147,16;1,39981;43,60339
144,76;1,40000;43,60339
144,91;1,40018;43,60339
144,80;1,40037;43,60340
144,61;1,40055;43,60340
144,39;1,40074;43,60340
145,72;1,40092;43,60340
147,14;1,40111;43,60341
143,79;1,40129;43,60341
141,41;1,40148;43,60341
140,26;1,40167;43,60342
139,91;1,40185;43,60342
139,86;1,40204;43,60342
139,85;1,40222;43,60342
139,80;1,40241;43,60343
139,64;1,40259;43,60343
138,07;1,40278;43,60343
136,49;1,40297;43,60343
137,76;1,40315;43,60344
137,90;1,40334;43,60344
137,74;1,40352;43,60344
137,68;1,40371;43,60345
137,57;1,40389;43,60345
137,60;1,40408;43,60345
137,78;1,40427;43,60345
137,85;1,40445;43,60346
137,60;1,40464;43,60346
137,59;1,40482;43,60346
137,51;1,40501;43,60346
137,47;1,40519;43,60347
137,47;1,40538;43,60347
137,64;1,40557;43,60347
137,93;1,40575;43,60348
138,22;1,40594;43,60348
138,13;1,40612;43,60348
138,08;1,40631;43,60348
138,19;1,40649;43,60349
138,30;1,40668;43,60349
138,27;1,40687;43,60349
138,20;1,40705;43,60349
138,09;1,40724;43,60350
138,00;1,40742;43,60350
137,97;1,40761;43,60350
138,08;1,40779;43,60351
138,12;1,40798;43,60351
138,01;1,40817;43,60351
137,94;1,40835;43,60351
137,76;1,40854;43,60352
137,67;1,40872;43,60352
137,51;1,40891;43,60352
137,48;1,40909;43,60352
137,60;1,40928;43,60353
137,65;1,40947;43,60353
137,70;1,40965;43,60353
137,73;1,40984;43,60354
137,63;1,41002;43,60354
137,52;1,41021;43,60354
137,34;1,41039;43,60354
136,99;1,41058;43,60355
136,72;1,41076;43,60355
136,57;1,41095;43,60355
136,75;1,41114;43,60355
136,54;1,41132;43,60356
135,94;1,41151;43,60356
135,48;1,41169;43,60356
135,37;1,41188;43,60357
135,41;1,41206;43,60357
135,43;1,41225;43,60357
135,26;1,41244;43,60357
135,42;1,41262;43,60358
135,42;1,41281;43,60358
135,26;1,41299;43,60358
135,14;1,41318;43,60358
135,00;1,41336;43,60359
134,85;1,41355;43,60359
134,83;1,41374;43,60359
134,94;1,41392;43,60360
135,11;1,41411;43,60360
135,07;1,41429;43,60360
135,11;1,41448;43,60360
135,12;1,41466;43,60361
135,14;1,41485;43,60361
135,13;1,41504;43,60361
135,12;1,41522;43,60361
134,83;1,41541;43,60362
134,50;1,41559;43,60362
134,20;1,41578;43,60362
134,03;1,41596;43,60363
133,79;1,41615;43,60363
133,66;1,41634;43,60363
133,86;1,41652;43,60363
133,82;1,41671;43,60364
133,61;1,41689;43,60364
133,44;1,41708;43,60364
133,21;1,41726;43,60364
133,19;1,41745;43,60365
133,24;1,41764;43,60365
133,44;1,41782;43,60365
133,18;1,41801;43,60365
133,01;1,41819;43,60366
132,94;1,41838;43,60366
132,88;1,41856;43,60366
133,00;1,41875;43,60367
133,38;1,41894;43,60367
133,47;1,41912;43,60367
133,41;1,41931;43,60367
133,43;1,41949;43,60368
133,51;1,41968;43,60368
133,52;1,41986;43,60368
133,35;1,42005;43,60368
133,17;1,42024;43,60369
132,85;1,42042;43,60369
132,62;1,42061;43,60369
132,44;1,42079;43,60370
132,42;1,42098;43,60370
132,50;1,42116;43,60370
132,94;1,42135;43,60370
134,02;1,42153;43,60371
134,82;1,42172;43,60371
133,23;1,42191;43,60371
129,97;1,42209;43,60371
128,09;1,42228;43,60372
127,38;1,42246;43,60372
126,42;1,42265;43,60372
125,93;1,42283;43,60373
125,83;1,42302;43,60373
125,87;1,42321;43,60373
125,90;1,42339;43,60373
125,88;1,42358;43,60374
125,83;1,42376;43,60374
125,85;1,42395;43,60374
125,85;1,42413;43,60374
125,84;1,42432;43,60375
125,84;1,42451;43,60375
125,84;1,42469;43,60375
125,85;1,42488;43,60375
125,79;1,42506;43,60376
125,87;1,42525;43,60376
125,95;1,42543;43,60376
125,99;1,42562;43,60377
126,03;1,42581;43,60377
125,89;1,42599;43,60377
125,90;1,42618;43,60377
125,93;1,42636;43,60378
125,99;1,42655;43,60378
126,03;1,42673;43,60378
126,07;1,42692;43,60378
126,03;1,42711;43,60379
126,00;1,42729;43,60379
126,11;1,42748;43,60379
126,25;1,42766;43,60380
126,39;1,42785;43,60380
126,54;1,42803;43,60380
126,66;1,42822;43,60380
126,63;1,42841;43,60381
126,72;1,42859;43,60381
126,76;1,42878;43,60381
126,79;1,42896;43,60381
126,84;1,42915;43,60382
127,03;1,42933;43,60382
127,38;1,42952;43,60382
128,13;1,42971;43,60382
129,69;1,42989;43,60383
131,94;1,43008;43,60383
132,68;1,43026;43,60383
131,47;1,43045;43,60384
129,57;1,43063;43,60384
127,79;1,43082;43,60384
128,13;1,43101;43,60384
128,65;1,43119;43,60385
129,19;1,43138;43,60385
129,74;1,43156;43,60385
130,29;1,43175;43,60385
130,67;1,43193;43,60386
130,67;1,43212;43,60386
131,24;1,43230;43,60386
131,83;1,43249;43,60386
132,40;1,43268;43,60387
132,40;1,43286;43,60387
132,73;1,43305;43,60387
133,36;1,43323;43,60388
133,59;1,43342;43,60388
133,44;1,43360;43,60388
134,60;1,43379;43,60388
137,81;1,43398;43,60389
139,07;1,43416;43,60389
139,61;1,43435;43,60389
140,06;1,43453;43,60389
140,38;1,43472;43,60390
140,67;1,43490;43,60390
140,82;1,43509;43,60390
140,95;1,43528;43,60391
141,05;1,43546;43,60391
141,28;1,43565;43,60391
141,56;1,43583;43,60391
141,59;1,43602;43,60392
141,68;1,43620;43,60392
141,88;1,43639;43,60392
142,05;1,43658;43,60392
142,16;1,43676;43,60393
142,13;1,43695;43,60393
142,26;1,43713;43,60393
142,66;1,43732;43,60393
142,97;1,43750;43,60394
143,22;1,43769;43,60394
143,28;1,43788;43,60394
143,23;1,43806;43,60395
142,88;1,43825;43,60395
142,84;1,43843;43,60395
142,71;1,43862;43,60395
142,32;1,43880;43,60396
142,33;1,43899;43,60396
142,39;1,43918;43,60396
142,65;1,43936;43,60396
142,47;1,43955;43,60397
142,11;1,43973;43,60397
141,93;1,43992;43,60397
141,90;1,44010;43,60397
142,12;1,44029;43,60398
142,43;1,44048;43,60398
142,25;1,44066;43,60398
142,48;1,44085;43,60399
142,94;1,44103;43,60399
143,14;1,44122;43,60399
143,23;1,44140;43,60399
143,21;1,44159;43,60400
143,03;1,44178;43,60400
143,24;1,44196;43,60400
143,67;1,44215;43,60400
143,75;1,44233;43,60401
143,66;1,44252;43,60401
143,36;1,44270;43,60401
143,18;1,44289;43,60401
143,15;1,44308;43,60402
143,15;1,44326;43,60402
143,12;1,44345;43,60402
143,04;1,44363;43,60403
142,92;1,44382;43,60403
142,81;1,44400;43,60403
142,84;1,44419;43,60403
142,92;1,44437;43,60404
142,93;1,44456;43,60404
142,88;1,44475;43,60404
150,90;1,39926;43,60325
150,97;1,39944;43,60325
150,26;1,39963;43,60325
145,75;1,39981;43,60325
144,93;1,40000;43,60326
144,83;1,40018;43,60326
144,68;1,40037;43,60326
144,36;1,40056;43,60326
145,74;1,40074;43,60327
148,96;1,40093;43,60327
147,12;1,40111;43,60327
143,70;1,40130;43,60328
141,51;1,40148;43,60328
140,37;1,40167;43,60328
140,00;1,40186;43,60328
139,93;1,40204;43,60329
139,88;1,40223;43,60329
139,84;1,40241;43,60329
139,74;1,40260;43,60329
138,98;1,40278;43,60330
137,03;1,40297;43,60330
137,26;1,40316;43,60330
138,00;1,40334;43,60331
137,85;1,40353;43,60331
137,73;1,40371;43,60331
137,62;1,40390;43,60331
137,76;1,40408;43,60332
137,89;1,40427;43,60332
137,86;1,40446;43,60332
137,77;1,40464;43,60332
137,42;1,40483;43,60333
137,35;1,40501;43,60333
137,43;1,40520;43,60333
137,63;1,40538;43,60334
137,90;1,40557;43,60334
138,15;1,40576;43,60334
138,03;1,40594;43,60334
137,89;1,40613;43,60335
138,06;1,40631;43,60335
138,04;1,40650;43,60335
138,18;1,40668;43,60335
138,17;1,40687;43,60336
138,18;1,40705;43,60336
138,16;1,40724;43,60336
138,07;1,40743;43,60337
137,96;1,40761;43,60337
137,94;1,40780;43,60337
138,09;1,40798;43,60337
138,22;1,40817;43,60338
138,21;1,40835;43,60338
138,03;1,40854;43,60338
137,95;1,40873;43,60338
137,75;1,40891;43,60339
137,63;1,40910;43,60339
137,57;1,40928;43,60339
137,59;1,40947;43,60340
137,53;1,40965;43,60340
137,63;1,40984;43,60340
137,63;1,41003;43,60340
137,60;1,41021;43,60341
137,40;1,41040;43,60341
137,24;1,41058;43,60341
136,93;1,41077;43,60341
136,91;1,41095;43,60342
137,01;1,41114;43,60342
136,98;1,41133;43,60342
136,76;1,41151;43,60343
136,48;1,41170;43,60343
136,12;1,41188;43,60343
135,80;1,41207;43,60343
135,65;1,41225;43,60344
135,43;1,41244;43,60344
135,31;1,41263;43,60344
135,26;1,41281;43,60344
135,13;1,41300;43,60345
135,05;1,41318;43,60345
135,09;1,41337;43,60345
135,02;1,41355;43,60346
135,26;1,41374;43,60346
135,36;1,41393;43,60346
135,40;1,41411;43,60346
135,30;1,41430;43,60347
135,25;1,41448;43,60347
135,32;1,41467;43,60347
135,25;1,41485;43,60347
135,28;1,41504;43,60348
135,22;1,41523;43,60348
134,82;1,41541;43,60348
134,22;1,41560;43,60348
133,99;1,41578;43,60349
134,02;1,41597;43,60349
133,83;1,41615;43,60349
133,72;1,41634;43,60350
133,83;1,41653;43,60350
133,78;1,41671;43,60350
133,79;1,41690;43,60350
133,01;1,41708;43,60351
133,23;1,41727;43,60351
133,39;1,41745;43,60351
133,57;1,41764;43,60351
133,73;1,41782;43,60352
133,41;1,41801;43,60352
133,07;1,41820;43,60352
132,95;1,41838;43,60353
132,98;1,41857;43,60353
133,37;1,41875;43,60353
133,52;1,41894;43,60353
133,41;1,41912;43,60354
133,37;1,41931;43,60354
133,70;1,41950;43,60354
133,63;1,41968;43,60354
133,58;1,41987;43,60355
133,40;1,42005;43,60355
133,16;1,42024;43,60355
132,94;1,42042;43,60356
132,83;1,42061;43,60356
132,60;1,42080;43,60356
132,63;1,42098;43,60356
132,95;1,42117;43,60357
132,84;1,42135;43,60357
132,87;1,42154;43,60357
133,12;1,42172;43,60357
133,36;1,42191;43,60358
133,38;1,42210;43,60358
133,54;1,42228;43,60358
134,13;1,42247;43,60358
133,45;1,42265;43,60359
130,25;1,42284;43,60359
127,26;1,42302;43,60359
126,11;1,42321;43,60360
125,95;1,42340;43,60360
125,87;1,42358;43,60360
