"code_station","date_heure","distance","min_hauteur","max_hauteur","hauteur","h_ratio"
O171251001,2022-01-08 08:40:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 08:45:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 08:50:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 08:55:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:00:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 09:05:00.000,27380.659473173597,692,6230,838,2.6363
O171251001,2022-01-08 09:10:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:15:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:20:00.000,27380.659473173597,692,6230,834,2.5641
O171251001,2022-01-08 09:25:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:30:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:35:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:40:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:45:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:50:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 09:55:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 10:00:00.000,27380.659473173597,692,6230,832,2.5280
O171251001,2022-01-08 10:05:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-08 10:10:00.000,27380.659473173597,692,6230,827,2.4377
O171251001,2022-01-08 10:15:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 10:20:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 10:25:00.000,27380.659473173597,692,6230,827,2.4377
O171251001,2022-01-08 10:30:00.000,27380.659473173597,692,6230,822,2.3474
O171251001,2022-01-08 10:35:00.000,27380.659473173597,692,6230,824,2.3835
O171251001,2022-01-08 10:40:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 10:45:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 10:50:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 10:55:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 11:00:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 11:05:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 11:10:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 11:15:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 11:20:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 11:25:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 11:30:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 11:35:00.000,27380.659473173597,692,6230,826,2.4196
O171251001,2022-01-08 11:40:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 11:45:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 11:50:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 11:55:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-08 12:00:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 12:05:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 12:10:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 12:15:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 12:20:00.000,27380.659473173597,692,6230,839,2.6544
O171251001,2022-01-08 12:25:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 12:30:00.000,27380.659473173597,692,6230,829,2.4738
O171251001,2022-01-08 12:35:00.000,27380.659473173597,692,6230,835,2.5822
O171251001,2022-01-08 12:40:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 12:45:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 12:50:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 12:55:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 13:00:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 13:05:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 13:10:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 13:15:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 13:20:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 13:25:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 13:30:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 13:35:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 13:40:00.000,27380.659473173597,692,6230,831,2.5099
O171251001,2022-01-08 13:45:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 13:50:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-08 13:55:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 14:00:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 14:05:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 14:10:00.000,27380.659473173597,692,6230,838,2.6363
O171251001,2022-01-08 14:15:00.000,27380.659473173597,692,6230,836,2.6002
O171251001,2022-01-08 14:20:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-08 14:25:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 14:30:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 14:35:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 14:40:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-08 14:45:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 14:50:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-08 14:55:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 15:00:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 15:05:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 15:10:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-08 15:15:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-08 15:20:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 15:25:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-08 15:30:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-08 15:35:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 15:40:00.000,27380.659473173597,692,6230,799,1.9321
O171251001,2022-01-08 15:45:00.000,27380.659473173597,692,6230,817,2.2571
O171251001,2022-01-08 15:50:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 15:55:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 16:00:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 16:05:00.000,27380.659473173597,692,6230,810,2.1307
O171251001,2022-01-08 16:10:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 16:15:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 16:20:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 16:25:00.000,27380.659473173597,692,6230,810,2.1307
O171251001,2022-01-08 16:30:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 16:35:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 16:40:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 16:45:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 16:50:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 16:55:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-08 17:00:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 17:05:00.000,27380.659473173597,692,6230,810,2.1307
O171251001,2022-01-08 17:10:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 17:15:00.000,27380.659473173597,692,6230,810,2.1307
O171251001,2022-01-08 17:20:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 17:25:00.000,27380.659473173597,692,6230,814,2.2030
O171251001,2022-01-08 17:30:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 17:35:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 17:40:00.000,27380.659473173597,692,6230,814,2.2030
O171251001,2022-01-08 17:45:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 17:50:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 17:55:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 18:00:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 18:05:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 18:10:00.000,27380.659473173597,692,6230,802,1.9863
O171251001,2022-01-08 18:15:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 18:20:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 18:25:00.000,27380.659473173597,692,6230,811,2.1488
O171251001,2022-01-08 18:30:00.000,27380.659473173597,692,6230,799,1.9321
O171251001,2022-01-08 18:35:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 18:40:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 18:45:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 18:50:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 18:55:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 19:00:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 19:05:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 19:10:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 19:15:00.000,27380.659473173597,692,6230,817,2.2571
O171251001,2022-01-08 19:20:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 19:25:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 19:30:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 19:35:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 19:40:00.000,27380.659473173597,692,6230,800,1.9502
O171251001,2022-01-08 19:45:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 19:50:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 19:55:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 20:00:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 20:05:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 20:10:00.000,27380.659473173597,692,6230,802,1.9863
O171251001,2022-01-08 20:15:00.000,27380.659473173597,692,6230,799,1.9321
O171251001,2022-01-08 20:20:00.000,27380.659473173597,692,6230,811,2.1488
O171251001,2022-01-08 20:25:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 20:30:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 20:35:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 20:40:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 20:45:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 20:50:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 20:55:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 21:00:00.000,27380.659473173597,692,6230,800,1.9502
O171251001,2022-01-08 21:05:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 21:10:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 21:15:00.000,27380.659473173597,692,6230,802,1.9863
O171251001,2022-01-08 21:20:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 21:25:00.000,27380.659473173597,692,6230,800,1.9502
O171251001,2022-01-08 21:30:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 21:35:00.000,27380.659473173597,692,6230,799,1.9321
O171251001,2022-01-08 21:40:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 21:45:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-08 21:50:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 21:55:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-08 22:00:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 22:05:00.000,27380.659473173597,692,6230,815,2.2210
O171251001,2022-01-08 22:10:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 22:15:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 22:20:00.000,27380.659473173597,692,6230,803,2.0043
O171251001,2022-01-08 22:25:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 22:30:00.000,27380.659473173597,692,6230,795,1.8599
O171251001,2022-01-08 22:35:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 22:40:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 22:45:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 22:50:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 22:55:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 23:00:00.000,27380.659473173597,692,6230,808,2.0946
O171251001,2022-01-08 23:05:00.000,27380.659473173597,692,6230,808,2.0946
O171251001,2022-01-08 23:10:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-08 23:15:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-08 23:20:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 23:25:00.000,27380.659473173597,692,6230,803,2.0043
O171251001,2022-01-08 23:30:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 23:35:00.000,27380.659473173597,692,6230,798,1.9140
O171251001,2022-01-08 23:40:00.000,27380.659473173597,692,6230,806,2.0585
O171251001,2022-01-08 23:45:00.000,27380.659473173597,692,6230,800,1.9502
O171251001,2022-01-08 23:50:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-08 23:55:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-09 00:00:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-09 00:05:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-09 00:10:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-09 00:15:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 00:20:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-09 00:25:00.000,27380.659473173597,692,6230,810,2.1307
O171251001,2022-01-09 00:30:00.000,27380.659473173597,692,6230,805,2.0404
O171251001,2022-01-09 00:35:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-09 00:40:00.000,27380.659473173597,692,6230,810,2.1307
O171251001,2022-01-09 00:45:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-09 00:50:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-09 00:55:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-09 01:00:00.000,27380.659473173597,692,6230,811,2.1488
O171251001,2022-01-09 01:05:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 01:10:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 01:15:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 01:20:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 01:25:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 01:30:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-09 01:35:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 01:40:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 01:45:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 01:50:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 01:55:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 02:00:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 02:05:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 02:10:00.000,27380.659473173597,692,6230,832,2.5280
O171251001,2022-01-09 02:15:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 02:20:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 02:25:00.000,27380.659473173597,692,6230,821,2.3294
O171251001,2022-01-09 02:30:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 02:35:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 02:40:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 02:45:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 02:50:00.000,27380.659473173597,692,6230,827,2.4377
O171251001,2022-01-09 02:55:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 03:00:00.000,27380.659473173597,692,6230,826,2.4196
O171251001,2022-01-09 03:05:00.000,27380.659473173597,692,6230,827,2.4377
O171251001,2022-01-09 03:10:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 03:15:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 03:20:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 03:25:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 03:30:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 03:35:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 03:40:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 03:45:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 03:50:00.000,27380.659473173597,692,6230,824,2.3835
O171251001,2022-01-09 03:55:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 04:00:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 04:05:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 04:10:00.000,27380.659473173597,692,6230,822,2.3474
O171251001,2022-01-09 04:15:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 04:20:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 04:25:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 04:30:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-09 04:35:00.000,27380.659473173597,692,6230,823,2.3655
O171251001,2022-01-09 04:40:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 04:45:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 04:50:00.000,27380.659473173597,692,6230,822,2.3474
O171251001,2022-01-09 04:55:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 05:00:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 05:05:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 05:10:00.000,27380.659473173597,692,6230,816,2.2391
O171251001,2022-01-09 05:15:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 05:20:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 05:25:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 05:30:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 05:35:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 05:40:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 05:45:00.000,27380.659473173597,692,6230,826,2.4196
O171251001,2022-01-09 05:50:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 05:55:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 06:00:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 06:05:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 06:10:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 06:15:00.000,27380.659473173597,692,6230,837,2.6183
O171251001,2022-01-09 06:20:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 06:25:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 06:30:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 06:35:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 06:40:00.000,27380.659473173597,692,6230,832,2.5280
O171251001,2022-01-09 06:45:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 06:50:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 06:55:00.000,27380.659473173597,692,6230,845,2.7627
O171251001,2022-01-09 07:00:00.000,27380.659473173597,692,6230,838,2.6363
O171251001,2022-01-09 07:05:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 07:10:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 07:15:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 07:20:00.000,27380.659473173597,692,6230,847,2.7988
O171251001,2022-01-09 07:25:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 07:30:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 07:35:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 07:40:00.000,27380.659473173597,692,6230,847,2.7988
O171251001,2022-01-09 07:45:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 07:50:00.000,27380.659473173597,692,6230,838,2.6363
O171251001,2022-01-09 07:55:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 08:00:00.000,27380.659473173597,692,6230,838,2.6363
O171251001,2022-01-09 08:05:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 08:10:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 08:15:00.000,27380.659473173597,692,6230,830,2.4919
O171251001,2022-01-09 08:20:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 08:25:00.000,27380.659473173597,692,6230,824,2.3835
O171251001,2022-01-09 08:30:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-09 08:35:00.000,27380.659473173597,692,6230,813,2.1849
O171251001,2022-01-09 08:40:00.000,27380.659473173597,692,6230,799,1.9321
O171251001,2022-01-09 08:45:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-09 08:50:00.000,27380.659473173597,692,6230,807,2.0766
O171251001,2022-01-09 08:55:00.000,27380.659473173597,692,6230,799,1.9321
O171251001,2022-01-09 09:00:00.000,27380.659473173597,692,6230,800,1.9502
O171251001,2022-01-09 09:05:00.000,27380.659473173597,692,6230,799,1.9321
O171251001,2022-01-09 09:10:00.000,27380.659473173597,692,6230,800,1.9502
O171251001,2022-01-09 09:15:00.000,27380.659473173597,692,6230,800,1.9502
O171251001,2022-01-09 09:20:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-09 09:25:00.000,27380.659473173597,692,6230,811,2.1488
O171251001,2022-01-09 09:30:00.000,27380.659473173597,692,6230,810,2.1307
O171251001,2022-01-09 09:35:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 09:40:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 09:45:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 09:50:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 09:55:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 10:00:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 10:05:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 10:10:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 10:15:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 10:20:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 10:25:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 10:30:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 10:35:00.000,27380.659473173597,692,6230,828,2.4558
O171251001,2022-01-09 10:40:00.000,27380.659473173597,692,6230,823,2.3655
O171251001,2022-01-09 10:45:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-09 10:50:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 10:55:00.000,27380.659473173597,692,6230,824,2.3835
O171251001,2022-01-09 11:00:00.000,27380.659473173597,692,6230,812,2.1668
O171251001,2022-01-09 11:05:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-09 11:10:00.000,27380.659473173597,692,6230,822,2.3474
O171251001,2022-01-09 11:15:00.000,27380.659473173597,692,6230,818,2.2752
O171251001,2022-01-09 11:20:00.000,27380.659473173597,692,6230,822,2.3474
O171251001,2022-01-09 11:25:00.000,27380.659473173597,692,6230,822,2.3474
O171251001,2022-01-09 11:30:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 11:35:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 11:40:00.000,27380.659473173597,692,6230,825,2.4016
O171251001,2022-01-09 11:45:00.000,27380.659473173597,692,6230,819,2.2932
O171251001,2022-01-09 11:50:00.000,27380.659473173597,692,6230,820,2.3113
O171251001,2022-01-09 11:55:00.000,27380.659473173597,692,6230,832,2.5280
O171251001,2022-01-09 12:00:00.000,27380.659473173597,692,6230,833,2.5460
O171251001,2022-01-09 12:05:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 12:10:00.000,27380.659473173597,692,6230,840,2.6724
O171251001,2022-01-09 12:15:00.000,27380.659473173597,692,6230,846,2.7808
O171251001,2022-01-09 12:20:00.000,27380.659473173597,692,6230,850,2.8530
O171251001,2022-01-09 12:25:00.000,27380.659473173597,692,6230,853,2.9072
O171251001,2022-01-09 12:30:00.000,27380.659473173597,692,6230,861,3.0516
O171251001,2022-01-09 12:35:00.000,27380.659473173597,692,6230,867,3.1600
O171251001,2022-01-09 12:40:00.000,27380.659473173597,692,6230,868,3.1780
O171251001,2022-01-09 12:45:00.000,27380.659473173597,692,6230,881,3.4128
O171251001,2022-01-09 12:50:00.000,27380.659473173597,692,6230,888,3.5392
O171251001,2022-01-09 12:55:00.000,27380.659473173597,692,6230,895,3.6656
O171251001,2022-01-09 13:00:00.000,27380.659473173597,692,6230,904,3.8281
O171251001,2022-01-09 13:05:00.000,27380.659473173597,692,6230,908,3.9003
O171251001,2022-01-09 13:10:00.000,27380.659473173597,692,6230,915,4.0267
O171251001,2022-01-09 13:15:00.000,27380.659473173597,692,6230,923,4.1712
O171251001,2022-01-09 13:20:00.000,27380.659473173597,692,6230,928,4.2615
O171251001,2022-01-09 13:25:00.000,27380.659473173597,692,6230,928,4.2615
O171251001,2022-01-09 13:30:00.000,27380.659473173597,692,6230,935,4.3879
O171251001,2022-01-09 13:35:00.000,27380.659473173597,692,6230,928,4.2615
O171251001,2022-01-09 13:40:00.000,27380.659473173597,692,6230,935,4.3879
